MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.009766	s	2/4/2020 10:16:38 AM
Axial Displacement	Axial Force	Time	Axial Extensometer
mm	N	s	mm
0.056766719	3193.1716	0.39941406	0.0088886656
0.057213753	3270.9229	0.40917969	0.009097293
0.058574975	3345.6777	0.41894531	0.0093363076
0.060714036	3423.1265	0.42871094	0.0096155722
0.062222779	3504.5879	0.43847656	0.0098615019
0.064525008	3583.627	0.44824219	0.010138427
0.065041333	3656.2026	0.45800781	0.010334455
0.066704303	3738.3052	0.46777344	0.010640484
0.069835782	3815.1143	0.47753906	0.010855316
0.070171058	3891.3574	0.48730469	0.011172778
0.07205978	3971.4719	0.49707031	0.011314837
0.073085725	4050.467	0.50683594	0.011615468
0.074858218	4133.3257	0.51660156	0.011854867
0.076539069	4216.1128	0.52636719	0.012123496
0.07801652	4291.8237	0.53613281	0.012482067
0.07994324	4380.3569	0.54589844	0.012644205
0.081018358	4456.4731	0.55566406	0.012839882
0.084020197	4536.6602	0.56542969	0.013154532
0.08424595	4613.9009	0.57519531	0.013403351
0.085473061	4695.543	0.58496094	0.013648023
0.088137388	4782.9004	0.59472656	0.013853415
0.089659542	4867.5806	0.60449219	0.014122467
0.091206282	4943.7373	0.61425781	0.014408545
0.092697144	5025.5923	0.62402344	0.014672963
0.093488395	5096.1401	0.63378906	0.014955634
0.095319003	5175.8027	0.64355469	0.015189712
0.09483397	5246.9077	0.65332031	0.015373125
0.098651648	5321.4287	0.66308594	0.015727935
0.099894404	5393.083	0.67285156	0.015888726
0.10150596	5474.9185	0.68261719	0.016131274
0.10286048	5554.2358	0.69238281	0.016437437
0.10429546	5640.6504	0.70214844	0.016602641
0.10618865	5717.8267	0.71191406	0.016888926
0.1080595	5805.7188	0.72167969	0.01714349
0.11044443	5888.064	0.73144531	0.017434925
0.1123555	5975.5396	0.74121094	0.017804593
0.11248961	6066.0273	0.75097656	0.018014096
0.11615306	6159.0601	0.76074219	0.018349936
0.11690632	6246.8281	0.77050781	0.018615752
0.11894479	6343.6382	0.78027344	0.01892771
